Yes,CA-2014-136308,United States,Mitch Willingham,California,United States,Machines,Bady BDG101FRU Card Printer,0
Yes,MX-2013-136224,LATAM,Kristina Nunn,Granma,Cuba,Supplies,"Stiletto Box Cutter, Easy Grip",5
Yes,ID-2011-22011,APAC,Corey Roper,Seoul,South Korea,Storage,"Fellowes Lockers, Wire Frame",3
Yes,CA-2012-130456,United States,David Smith,California,United States,Bookcases,Sauder Camden County Collection Library,5
Yes,IN-2011-86278,APAC,Nicole Hansen,Wellington,New Zealand,Tables,"Hon Conference Table, Adjustable Height",5
Yes,CA-2011-164861,United States,Matthew Clasen,Missouri,United States,Paper,Xerox 214,3
Yes,MX-2013-163797,LATAM,Joni Wasserman,Sancti Spíritus,Cuba,Chairs,"Harbour Creations Bag Chairs, Adjustable",4
Yes,IN-2014-68337,APAC,Tom Stivers,Kalimantan Timur,Indonesia,Bookcases,"Bush 3-Shelf Cabinet, Metal",4
Yes,CA-2011-148614,United States,Mark Van Huff,California,United States,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",5
Yes,IN-2013-70990,APAC,Thomas Seio,Guangxi,China,Supplies,"Kleencut Ruler, Steel",3
Yes,IT-2013-3468927,EU,Cathy Prescott,Stockholm,Sweden,Appliances,"Breville Toaster, Red",2
Yes,MX-2012-111178,LATAM,Arthur Gainer,Distrito Federal,Mexico,Appliances,"Hamilton Beach Stove, White",5
Yes,CA-2011-153150,United States,Dorris liebe,Washington,United States,Binders,Cardinal Holdit Business Card Pockets,5
Yes,ES-2012-2680511,EU,Benjamin Farhat,Baden-Württemberg,Germany,Binders,"Cardinal Binding Machine, Economy",3
Yes,ID-2012-85095,APAC,Barry Franz,Auckland,New Zealand,Storage,"Rogers Lockers, Blue",4
Yes,IT-2011-2536577,EU,Alan Shonely,Languedoc-Roussillon,France,Supplies,"Elite Trimmer, Serrated",3
Yes,IT-2013-3132916,EU,Rob Beeghly,Dublin,Ireland,Storage,"Tenex Trays, Single Width",5
Yes,MX-2014-106978,LATAM,Amy Hunt,Yucatán,Mexico,Supplies,"Elite Shears, Serrated",4
Yes,IT-2013-3253363,EU,Lindsay Castell,Limburg,Netherlands,Phones,"Samsung Audio Dock, Cordless",4
Yes,CA-2013-116547,United States,Ken Black,Washington,United States,Accessories,Logitech Media Keyboard K200,7
Yes,ES-2011-5389664,EU,Nat Gilpin,Overijssel,Netherlands,Furnishings,"Advantus Frame, Duo Pack",4
Yes,CA-2012-150770,United States,Lena Cacioppo,California,United States,Accessories,Logitech Gaming G510s - Keyboard,3
Yes,ES-2011-5263174,EU,Deborah Brumfield,Mecklenburg-Vorpommern,Germany,Furnishings,"Rubbermaid Frame, Duo Pack",4
Yes,IN-2012-32882,APAC,Toby Ritter,Uttar Pradesh,India,Furnishings,"Eldon Frame, Black",5
Yes,CA-2011-143336,United States,Zuschuss Donatelli,California,United States,Phones,Cisco SPA 501G IP Phone,5
Yes,IN-2014-73972,APAC,Brad Thomas,Queensland,Australia,Storage,"Smead File Cart, Industrial",7
Yes,MX-2014-168536,LATAM,Ken Brennan,Zacatecas,Mexico,Paper,"Xerox Message Books, 8.5 x 11",4
Yes,CA-2014-113670,United States,Roland Schwarz,California,United States,Tables,Bush Advantage Collection Round Conference Table,2
Yes,MX-2012-160388,LATAM,Ivan Gibson,San Salvador,El Salvador,Tables,"Barricks Round Table, Fully Assembled",4
Yes,ES-2012-1363320,EU,Ross DeVincentis,Bavaria,Germany,Binders,"Acco Index Tab, Economy",3
Yes,CA-2013-148796,United States,Philip Brown,California,United States,Chairs,Bevis Steel Folding Chairs,4
Yes,ES-2012-3075381,EU,Dorothy Wardle,Vienna,Austria,Art,"Boston Pencil Sharpener, Easy-Erase",5
Yes,ES-2014-2299862,EU,Ken Black,Bavaria,Germany,Machines,"Epson Printer, White",7
Yes,CA-2012-116092,United States,Justin MacKendrick,California,United States,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,3
Yes,IN-2013-49318,APAC,Liz Preis,Gansu,China,Copiers,"Brother Copy Machine, Laser",5
Yes,ES-2012-1439531,EU,Duane Benoit,Madrid,Spain,Accessories,"Belkin Router, Erganomic",4
Yes,IN-2014-57683,APAC,Denise Leinenbach,Oita,Japan,Bookcases,"Ikea Library with Doors, Pine",4
Yes,US-2011-132899,LATAM,Jennifer Braxton,Lima (city),Peru,Phones,"Motorola Audio Dock, with Caller ID",4
Yes,IN-2014-71907,APAC,Brad Thomas,West Bengal,India,Accessories,"SanDisk Numeric Keypad, Bluetooth",2
Yes,IN-2014-24531,APAC,Alejandro Savely,Guangdong,China,Phones,"Apple Signal Booster, VoIP",4
Yes,ES-2012-4662036,EU,Gary Hwang,North Rhine-Westphalia,Germany,Furnishings,"Advantus Clock, Duo Pack",4
Yes,ID-2014-64914,APAC,Alejandro Savely,Liaoning,China,Tables,"Lesro Coffee Table, Rectangular",1
Yes,ES-2012-2223096,EU,Nick Crebassa,England,United Kingdom,Art,"BIC Sketch Pad, Blue",7
Yes,MX-2014-103919,LATAM,Susan Vittorini,Santo Domingo,Dominican Republic,Paper,"SanDisk Cards & Envelopes, Multicolor",3
Yes,IT-2011-4648014,EU,Adam Hart,Lazio,Italy,Storage,"Tenex Lockers, Blue",6
Yes,ES-2013-1835691,EU,Maris LaWare,Pays de la Loire,France,Chairs,"Novimex Steel Folding Chair, Black",4
Yes,ES-2013-2091965,EU,Becky Pak,Nord-Pas-de-Calais,France,Binders,"Ibico Binding Machine, Clear",1
Yes,CA-2014-117926,United States,Alan Schoenberger,California,United States,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,4
Yes,US-2012-104997,LATAM,Ralph Kennedy,Atlántida,Honduras,Tables,"Hon Training Table, Rectangular",6
Yes,MX-2013-121160,LATAM,Kelly Lampkin,Veracruz,Mexico,Accessories,"SanDisk Numeric Keypad, Erganomic",4
Yes,IN-2014-43571,APAC,Roy Phan,New South Wales,Australia,Appliances,"Breville Coffee Grinder, Black",4
Yes,ES-2013-4569090,EU,Guy Armstrong,Lazio,Italy,Storage,"Fellowes Trays, Single Width",5
Yes,MX-2014-103149,LATAM,Vicky Freymann,Baja California,Mexico,Appliances,"KitchenAid Microwave, Black",5
Yes,MX-2014-104122,LATAM,Jim Karlsson,San Salvador,El Salvador,Appliances,"Cuisinart Stove, Black",0
Yes,IN-2011-52125,APAC,Rick Hansen,Heilongjiang,China,Chairs,"Hon Bag Chairs, Red",1
Yes,ES-2013-4972434,EU,Anna Gayman,Catalonia,Spain,Binders,"Avery Hole Reinforcements, Durable",5
Yes,ES-2012-4007496,EU,Rick Bensley,Rhône-Alpes,France,Storage,"Eldon File Cart, Single Width",5
Yes,CA-2012-105158,United States,Sung Pak,Minnesota,United States,Paper,Xerox 1881,5
Yes,IN-2012-85935,APAC,Heather Kirkland,Bay of Plenty,New Zealand,Chairs,"Harbour Creations Swivel Stool, Black",4
Yes,IT-2014-5470294,EU,Bill Donatelli,Drenthe,Netherlands,Copiers,"Sharp Copy Machine, Color",4
Yes,US-2014-155999,United States,Jay Kimmel,California,United States,Phones,GE DSL Phone Line Filter,6
Yes,IN-2014-62275,APAC,Olvera Toch,Shanghai,China,Phones,"Samsung Office Telephone, Full Size",2
Yes,IN-2013-48184,APAC,Nathan Mautz,Guangdong,China,Copiers,"Sharp Copy Machine, High-Speed",0
Yes,CA-2011-160773,United States,Laurel Workman,Florida,United States,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,4
Yes,CA-2012-169397,United States,Joni Blumstein,Ohio,United States,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3
Yes,MX-2012-106229,LATAM,Toby Braunhardt,San Salvador,El Salvador,Accessories,"Memorex Keyboard, Erganomic",5
Yes,MX-2014-160857,LATAM,Debra Catini,San Juan,Dominican Republic,Binders,"Wilson Jones Binding Machine, Clear",7
Yes,CA-2014-144064,United States,Cathy Prescott,Illinois,United States,Labels,Avery 505,3
Yes,ES-2012-5207465,EU,Bart Pistole,Ile-de-France,France,Machines,"Konica Phone, Red",6
Yes,ES-2014-5621218,EU,Matthew Grinstein,Bern,Switzerland,Supplies,"Acme Shears, High Speed",2
Yes,ID-2013-64060,APAC,Speros Goranitis,Victoria,Australia,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",6
Yes,US-2011-150574,United States,Mike Kennedy,Florida,United States,Accessories,Belkin QODE FastFit Bluetooth Keyboard,6
Yes,CA-2013-104689,United States,Fred Hopkins,California,United States,Art,"Sanford Colorific Colored Pencils, 12/Box",4
Yes,CA-2013-112123,United States,Brosina Hoffman,Delaware,United States,Phones,Pyle PMP37LED,5
Yes,IN-2013-18175,APAC,Dan Campbell,Guangdong,China,Copiers,"Sharp Fax and Copier, Laser",4
Yes,ES-2014-1006842,EU,Karen Seio,Limburg,Belgium,Accessories,"Enermax Keyboard, Programmable",2
Yes,IN-2012-27597,APAC,Joni Blumstein,Guangdong,China,Chairs,"SAFCO Bag Chairs, Black",6
Yes,US-2014-123834,United States,Gene McClure,Texas,United States,Tables,Hon 61000 Series Interactive Training Tables,4
Yes,ES-2013-5685466,EU,Adam Shillingsburg,Ile-de-France,France,Labels,"Smead Shipping Labels, Alphabetical",2
Yes,ID-2012-16257,APAC,Nathan Mautz,Bangkok,Thailand,Machines,"Epson Inkjet, Wireless",7
Yes,IN-2011-60196,APAC,Paul Gonzalez,Guangdong,China,Envelopes,"Ames Mailers, Set of 50",0
Yes,IN-2014-50158,APAC,Mick Brown,Okayama,Japan,Machines,"StarTech Phone, White",6
Yes,IN-2014-30173,APAC,Ken Lonsdale,Tasmania,Australia,Envelopes,"GlobeWeis Mailers, Recycled",4
Yes,MX-2014-131268,LATAM,Irene Maddox,Guatemala,Guatemala,Binders,"Ibico Binding Machine, Economy",2
Yes,CA-2012-135580,United States,Clay Ludtke,California,United States,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,4
Yes,IT-2013-2280110,EU,Jason Klamczynski,Thuringia,Germany,Fasteners,"Stockwell Staples, Bulk Pack",4
Yes,IN-2014-79593,APAC,Philisse Overcash,Liaoning,China,Copiers,"Canon Ink, Color",3
Yes,MX-2012-133732,LATAM,Mark Packer,Chiapas,Mexico,Fasteners,"OIC Push Pins, Bulk Pack",2
Yes,CA-2013-112340,United States,Neoma Murray,California,United States,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",6
Yes,CA-2011-124688,United States,Corey Catlett,Virginia,United States,Tables,Bretford CR8500 Series Meeting Room Furniture,2
Yes,IN-2014-38006,APAC,Anthony Johnson,Yunnan,China,Art,"Sanford Pencil Sharpener, Easy-Erase",7
Yes,IN-2013-22571,APAC,Nathan Cano,Jilin,China,Furnishings,"Advantus Clock, Duo Pack",5
Yes,ID-2011-27779,APAC,Resi Pölking,Punjab,Pakistan,Furnishings,"Tenex Door Stop, Black",4
Yes,ES-2011-3366039,EU,Shahid Hopkins,Lower Normandy,France,Art,"Boston Pens, Blue",2
Yes,IN-2011-62331,APAC,Ricardo Emerson,New South Wales,Australia,Labels,"Novimex File Folder Labels, 5000 Label Set",6
Yes,US-2014-161830,LATAM,Doug Jacobs,Colón,Panama,Supplies,"Kleencut Box Cutter, Steel",3
Yes,MX-2011-155159,LATAM,Larry Blacks,Distrito Federal,Mexico,Envelopes,"Cameo Interoffice Envelope, Recycled",3
Yes,IN-2014-77941,APAC,Eugene Moren,Dhaka,Bangladesh,Copiers,"Sharp Wireless Fax, High-Speed",6
Yes,ES-2012-5566923,EU,Joel Jenkins,Baden-Württemberg,Germany,Supplies,"Kleencut Letter Opener, Easy Grip",2
Yes,CA-2014-101574,United States,Bruce Degenhardt,California,United States,Furnishings,Longer-Life Soft White Bulbs,6
Yes,IN-2013-51775,APAC,Cari MacIntyre,Fujian,China,Copiers,"Sharp Personal Copier, Laser",4
Yes,MX-2012-105424,LATAM,Tom Prescott,Jalisco,Mexico,Chairs,"SAFCO Swivel Stool, Set of Two",5
Yes,CA-2013-130638,United States,Sanjit Chand,California,United States,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",3
Yes,IT-2014-1725451,EU,Julia Dunbar,Saxony-Anhalt,Germany,Storage,"Eldon Lockers, Blue",5
Yes,MX-2012-113768,LATAM,Don Jones,Jalisco,Mexico,Phones,"Cisco Audio Dock, Full Size",5
Yes,IT-2012-5711400,EU,Yana Sorensen,Saarland,Germany,Copiers,"Sharp Fax Machine, Color",4
Yes,ES-2013-1795340,EU,Ivan Gibson,Vienna,Austria,Art,"Stanley Pens, Fluorescent",6
Yes,US-2014-125626,LATAM,Dave Hallsten,Distrito Federal,Mexico,Bookcases,"Ikea Stackable Bookrack, Metal",5
Yes,MX-2014-100895,LATAM,Zuschuss Carroll,Morelos,Mexico,Binders,"Avery Binder Covers, Durable",4
Yes,ES-2014-2228032,EU,Marc Crier,Baden-Württemberg,Germany,Fasteners,"Stockwell Push Pins, 12 Pack",4
Yes,ES-2014-5900887,EU,Michael Oakman,Berlin,Germany,Accessories,"Enermax Memory Card, Erganomic",6
Yes,CA-2014-169859,United States,Mike Pelletier,California,United States,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",4
Yes,CA-2013-159212,United States,Katherine Murray,Virginia,United States,Envelopes,Airmail Envelopes,4
Yes,CA-2014-161459,United States,Edward Becker,California,United States,Phones,PayAnywhere Card Reader,4
Yes,US-2013-151841,LATAM,Don Weiss,Pernambuco,Brazil,Tables,"Barricks Computer Table, Fully Assembled",4
Yes,CA-2011-103940,United States,Bradley Nguyen,Washington,United States,Binders,GBC Prestige Therm-A-Bind Covers,4
Yes,ES-2013-5239444,EU,Dave Kipp,Vienna,Austria,Copiers,"HP Personal Copier, Laser",3
Yes,MX-2011-142545,LATAM,Benjamin Patterson,Goiás,Brazil,Supplies,"Stiletto Box Cutter, Steel",1
Yes,MX-2014-169887,LATAM,Ann Chong,Buenos Aires,Argentina,Bookcases,"Sauder 3-Shelf Cabinet, Pine",5
Yes,MX-2011-127670,LATAM,Juliana Krohn,Chihuahua,Mexico,Art,"Sanford Pencil Sharpener, Water Color",4
Yes,IT-2014-1858881,EU,Joseph Airdo,North Brabant,Netherlands,Paper,"Enermax Computer Printout Paper, 8.5 x 11",4
Yes,CA-2014-137085,United States,Carol Triggs,California,United States,Binders,Satellite Sectional Post Binders,7
Yes,IN-2012-66531,APAC,Kelly Williams,Guangdong,China,Phones,"Samsung Smart Phone, VoIP",4
Yes,ES-2014-1193193,EU,Edward Nazzal,Burgundy,France,Chairs,"Harbour Creations Bag Chairs, Adjustable",2
Yes,MX-2012-101854,LATAM,Bradley Nguyen,Santiago de Cuba,Cuba,Copiers,"Canon Wireless Fax, High-Speed",4
Yes,ES-2014-2979530,EU,Tracy Collins,Lazio,Italy,Binders,"Cardinal Binding Machine, Durable",5
Yes,US-2012-126214,United States,John Stevenson,Washington,United States,Tables,Bevis 36 x 72 Conference Tables,3
Yes,CA-2014-117513,United States,Bill Tyler,California,United States,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",5
Yes,US-2014-107888,United States,Chris Cortes,Washington,United States,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",3
Yes,ES-2013-2335535,EU,Alejandro Ballentine,Lazio,Italy,Storage,"Tenex Box, Wire Frame",5
Yes,ES-2013-4790317,EU,Philisse Overcash,Vienna,Austria,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0
Yes,IN-2013-19645,APAC,Bradley Nguyen,Thủ Dô Hà Nội,Vietnam,Copiers,"Hewlett Ink, Digital",5
Yes,IN-2014-29767,APAC,Cathy Armstrong,Hirat,Afghanistan,Bookcases,"Ikea Library with Doors, Mobile",7
Yes,ES-2014-1398657,EU,Cynthia Voltz,Baden-Württemberg,Germany,Fasteners,"OIC Paper Clips, 12 Pack",6
Yes,ES-2014-5891109,EU,Olvera Toch,Basque Country,Spain,Copiers,"Sharp Fax Machine, High-Speed",4
Yes,MX-2014-108973,LATAM,Arthur Prichep,Estelí,Nicaragua,Accessories,"Memorex Keyboard, USB",1
Yes,ES-2014-4387160,EU,Evan Bailliet,Lombardy,Italy,Bookcases,"Sauder Floating Shelf Set, Metal",7
Yes,CA-2012-132374,United States,Penelope Sewall,Michigan,United States,Art,Newell 34,2
Yes,CA-2013-128671,United States,Michelle Tran,Oklahoma,United States,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",5
Yes,IN-2011-40568,APAC,Rick Reed,Shanghai,China,Copiers,"Hewlett Ink, Laser",2
Yes,ID-2012-70857,APAC,Kean Thornton,Jawa Barat,Indonesia,Storage,"Fellowes Folders, Wire Frame",1
Yes,IN-2012-73216,APAC,Bart Watters,Aichi,Japan,Supplies,"Elite Box Cutter, High Speed",2
Yes,ES-2012-4829315,EU,Sean O'Donnell,East Flanders,Belgium,Storage,"Smead Shelving, Blue",2
Yes,IN-2014-18441,APAC,Sarah Jordon,Taipei City,Taiwan,Storage,"Tenex Box, Blue",5
Yes,US-2011-144673,LATAM,Patricia Hirasaki,Santo Domingo,Dominican Republic,Bookcases,"Safco Corner Shelving, Metal",2
Yes,MX-2013-145107,LATAM,Matthew Clasen,Minas Gerais,Brazil,Envelopes,"Ames Interoffice Envelope, Security-Tint",4
Yes,IN-2012-44194,APAC,Juliana Krohn,Guangdong,China,Chairs,"Hon Executive Leather Armchair, Black",2
Yes,MX-2013-110149,LATAM,Muhammed MacIntyre,Matanzas,Cuba,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",3
Yes,ES-2014-2280822,EU,Roy Phan,Wales,United Kingdom,Storage,"Tenex Trays, Blue",2
Yes,MX-2013-116946,LATAM,Herbert Flentye,Michoacán,Mexico,Paper,"Green Bar Parchment Paper, 8.5 x 11",1
Yes,MX-2014-103478,LATAM,Stefania Perrino,Managua,Nicaragua,Accessories,"SanDisk Numeric Keypad, Bluetooth",2
Yes,US-2012-155831,LATAM,Michael Moore,Santo Domingo,Dominican Republic,Labels,"Avery Removable Labels, Adjustable",5
Yes,ES-2014-4505254,EU,Meg Tillman,England,United Kingdom,Accessories,"SanDisk Flash Drive, Bluetooth",4
Yes,CA-2011-123253,United States,Deanra Eno,Ohio,United States,Art,Faber Castell Col-Erase Pencils,3
Yes,IN-2013-19071,APAC,Denise Leinenbach,Tokyo,Japan,Supplies,"Elite Trimmer, Steel",3
Yes,MX-2014-151134,LATAM,Claudia Bergmann,Las Tunas,Cuba,Bookcases,"Safco Corner Shelving, Traditional",5
Yes,ID-2014-35374,APAC,Liz Thompson,Western Australia,Australia,Machines,"Konica Inkjet, Wireless",4
Yes,MX-2014-154571,LATAM,Nat Gilpin,Quintana Roo,Mexico,Copiers,"Hewlett Personal Copier, High-Speed",7
Yes,US-2012-169712,LATAM,Christopher Conant,Bolivar,Venezuela,Supplies,"Stiletto Letter Opener, Easy Grip",2
Yes,CA-2012-138674,United States,Ken Black,Oregon,United States,Accessories,Plantronics Audio 478 Stereo USB Headset,3
Yes,ES-2014-2557751,EU,Susan Pistek,Baden-Württemberg,Germany,Machines,"Panasonic Calculator, Red",4
Yes,US-2013-148957,United States,Chuck Clark,Washington,United States,Labels,Avery 481,6
Yes,US-2014-147886,United States,Dave Hallsten,California,United States,Storage,SAFCO Boltless Steel Shelving,3
Yes,ID-2011-23593,APAC,Katherine Nockton,Jawa Tengah,Indonesia,Copiers,"Canon Fax Machine, High-Speed",6
Yes,IN-2012-69870,APAC,Clay Cheatham,Shaanxi,China,Chairs,"Novimex Swivel Stool, Red",3
Yes,MX-2014-117744,LATAM,Carlos Daly,Coahuila,Mexico,Storage,"Rogers Folders, Blue",6
Yes,MX-2014-141922,LATAM,Craig Carroll,Guatemala,Guatemala,Chairs,"Harbour Creations Bag Chairs, Set of Two",4
Yes,MX-2014-102246,LATAM,Sue Ann Reed,Coahuila,Mexico,Bookcases,"Safco Classic Bookcase, Metal",5
Yes,ES-2013-5259588,EU,Alyssa Crouse,Mecklenburg-Vorpommern,Germany,Accessories,"Memorex Numeric Keypad, Bluetooth",5
Yes,MX-2013-167913,LATAM,Sung Pak,Durango,Mexico,Appliances,"Breville Microwave, Red",1
Yes,MX-2011-162488,LATAM,Julie Prescott,Sonora,Mexico,Appliances,"Hamilton Beach Coffee Grinder, Red",0
Yes,CA-2014-135692,United States,Cynthia Voltz,Texas,United States,Bookcases,Sauder Barrister Bookcases,4
Yes,CA-2014-118122,United States,Greg Guthrie,Washington,United States,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",7
Yes,US-2013-156986,United States,Zuschuss Carroll,Oregon,United States,Phones,i.Sound Portable Power - 8000 mAh,4
Yes,ES-2014-2504689,EU,Robert Waldorf,Scotland,United Kingdom,Furnishings,"Eldon Light Bulb, Durable",2
Yes,ID-2012-62345,APAC,Frank Olsen,Jakarta,Indonesia,Storage,"Tenex File Cart, Single Width",3
Yes,MX-2011-115490,LATAM,Kean Nguyen,Las Tunas,Cuba,Chairs,"Harbour Creations Swivel Stool, Red",5
Yes,CA-2014-111556,United States,Carlos Daly,New York,United States,Phones,Samsung Galaxy Mega 6.3,2
Yes,MX-2012-142090,LATAM,Andrew Roberts,Guanajuato,Mexico,Phones,"Motorola Signal Booster, VoIP",4
Yes,IN-2014-17615,APAC,Bryan Mills,Guizhou,China,Accessories,"Logitech Router, USB",5
Yes,MX-2013-126144,LATAM,Neil Französisch,Puebla,Mexico,Accessories,"Enermax Flash Drive, Erganomic",5
Yes,CA-2014-127306,United States,Brosina Hoffman,Tennessee,United States,Phones,iHome FM Clock Radio with Lightning Dock,4
Yes,ES-2012-4250639,EU,David Philippe,Utrecht,Netherlands,Chairs,"Novimex Steel Folding Chair, Black",4
Yes,ES-2011-3305419,EU,Nicole Fjeld,Provence-Alpes-Côte d'Azur,France,Phones,"Apple Audio Dock, VoIP",4
Yes,ES-2013-5246295,EU,Christine Phan,Valenciana,Spain,Supplies,"Elite Box Cutter, Easy Grip",2
Yes,IN-2012-12477,APAC,Corey Catlett,New South Wales,Australia,Binders,"Avery Binder, Economy",4
Yes,CA-2013-118899,United States,Marc Crier,Washington,United States,Chairs,"Global Stack Chair with Arms, Black",0
Yes,ES-2014-2851130,EU,Ralph Arnett,Mecklenburg-Vorpommern,Germany,Accessories,"SanDisk Router, Programmable",4
Yes,IT-2014-4920177,EU,Grant Thornton,Västra Götaland,Sweden,Storage,"Rogers Lockers, Wire Frame",5
Yes,ID-2012-21563,APAC,Michael Dominguez,Queensland,Australia,Art,"Sanford Markers, Fluorescent",2
Yes,ES-2011-1868803,EU,Chad Sievert,North Rhine-Westphalia,Germany,Phones,"Samsung Audio Dock, Full Size",3
Yes,MX-2014-143595,LATAM,Michael Grace,Tolima,Colombia,Labels,"Novimex Color Coded Labels, 5000 Label Set",6
Yes,CA-2013-161746,United States,Carlos Soltero,California,United States,Storage,SAFCO Boltless Steel Shelving,6
Yes,US-2011-143287,United States,Kristina Nunn,New York,United States,Paper,Xerox 1882,6
Yes,MX-2014-138233,LATAM,Art Foster,Coahuila,Mexico,Chairs,"Hon Executive Leather Armchair, Black",6
Yes,ID-2011-75652,APAC,John Dryer,Australian Capital Territory,Australia,Bookcases,"Safco Stackable Bookrack, Pine",4
Yes,ES-2014-3424970,EU,Berenike Kampe,England,United Kingdom,Envelopes,"Jiffy Peel and Seal, Recycled",3
Yes,IN-2011-58341,APAC,Andrew Roberts,Hong Kong,Hong Kong,Bookcases,"Ikea Floating Shelf Set, Mobile",4
Yes,MX-2012-148180,LATAM,Maris LaWare,Yucatán,Mexico,Envelopes,"Ames Peel and Seal, Recycled",3
Yes,US-2011-149069,LATAM,Craig Yedwab,Santo Domingo,Dominican Republic,Bookcases,"Safco Classic Bookcase, Metal",5
Yes,US-2014-169852,LATAM,Sally Hughsby,Cortés,Honduras,Fasteners,"Stockwell Push Pins, Metal",6
Yes,IN-2013-17041,APAC,Sean O'Donnell,Jilin,China,Appliances,"Hamilton Beach Refrigerator, Red",2
Yes,ES-2011-1443340,EU,Joy Smith,Valenciana,Spain,Phones,"Samsung Speaker Phone, VoIP",5
Yes,MX-2012-109134,LATAM,Erin Ashbrook,Nuevo León,Mexico,Storage,"Smead Lockers, Industrial",3
Yes,ES-2014-5444511,EU,Beth Fritzler,Scotland,United Kingdom,Supplies,"Fiskars Shears, Steel",4
Yes,IN-2012-64116,APAC,Alex Russell,Jakarta,Indonesia,Appliances,"KitchenAid Refrigerator, White",0
Yes,CA-2011-142769,United States,Resi Pölking,Washington,United States,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,0
Yes,CA-2013-109869,United States,Tanja Norvell,Arizona,United States,Tables,Bush Advantage Collection Racetrack Conference Table,7
Yes,CA-2014-115427,United States,Erica Bern,California,United States,Binders,GBC Binding covers,4
Yes,ES-2011-1137137,EU,Neil Knudson,Ile-de-France,France,Storage,"Tenex File Cart, Blue",4
Yes,ES-2014-5706764,EU,Tracy Collins,Sicily,Italy,Binders,"Avery Hole Reinforcements, Clear",4
Yes,CA-2013-133368,United States,Anna Gayman,North Carolina,United States,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,6
Yes,US-2012-128090,United States,John Murray,Arizona,United States,Phones,Samsung Galaxy S4 Mini,6
Yes,MX-2013-101210,LATAM,Marina Lichtenstein,Chihuahua,Mexico,Fasteners,"Stockwell Rubber Bands, 12 Pack",3
Yes,CA-2014-131618,United States,Luke Schmidt,Illinois,United States,Binders,Fellowes Binding Cases,3
Yes,MX-2013-103492,LATAM,Sally Knutson,Campeche,Mexico,Labels,"Smead Shipping Labels, Laser Printer Compatible",5
Yes,US-2013-167850,LATAM,Alex Grayson,Santa Catarina,Brazil,Appliances,"KitchenAid Refrigerator, White",4
Yes,CA-2012-148873,United States,Eric Murdock,Illinois,United States,Accessories,Lenovo 17-Key USB Numeric Keypad,4
Yes,ES-2013-3508441,EU,Cynthia Arntzen,Rhône-Alpes,France,Appliances,"KitchenAid Coffee Grinder, Silver",5
Yes,CA-2013-145982,United States,Ted Butterfield,Massachusetts,United States,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",5
Yes,IN-2013-56689,APAC,Suzanne McNair,Shanxi,China,Paper,"Green Bar Message Books, Recycled",5
Yes,IN-2014-51985,APAC,Christopher Martinez,Hunan,China,Binders,"Wilson Jones Binder Covers, Economy",5
Yes,MX-2014-164434,LATAM,Sanjit Jacobs,Huehuetenango,Guatemala,Chairs,"SAFCO Executive Leather Armchair, Set of Two",4
Yes,ES-2013-4429605,EU,Emily Ducich,Hamburg,Germany,Storage,"Tenex Folders, Single Width",2
Yes,ES-2012-3327222,EU,Nancy Lomonaco,England,United Kingdom,Art,"Sanford Pens, Easy-Erase",4
Yes,IT-2013-1498487,EU,Monica Federle,England,United Kingdom,Storage,"Smead Lockers, Blue",7
Yes,ID-2013-52643,APAC,Nat Carroll,Jakarta,Indonesia,Tables,"Barricks Wood Table, Rectangular",6
Yes,IN-2013-42192,APAC,Saphhira Shifley,Guangdong,China,Binders,"Avery Hole Reinforcements, Economy",5
Yes,IN-2012-69044,APAC,Ellis Ballard,Sichuan,China,Bookcases,"Sauder Library with Doors, Metal",2
Yes,MX-2014-125332,LATAM,Dennis Kane,Tamaulipas,Mexico,Appliances,"Breville Coffee Grinder, Black",4
Yes,MX-2011-155572,LATAM,Larry Hughes,Cuscatlán,El Salvador,Fasteners,"Advantus Rubber Bands, Metal",3
Yes,CA-2014-165008,United States,Doug O'Connell,Utah,United States,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2
Yes,US-2014-103170,LATAM,Brad Eason,Atlántida,Honduras,Chairs,"Hon Steel Folding Chair, Set of Two",2
