Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Duration,Returned
38070,CA-2013-119018,11/5/2013,11/9/2013,Standard Class,CW-11905,Carl Weiss,Home Office,Los Angeles,California,United States,US,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.305,0.56,High,4,No
39044,CA-2012-156153,5/31/2012,6/2/2012,Second Class,CW-11905,Carl Weiss,Home Office,Long Beach,New York,United States,US,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024,0.8,High,2,No
33333,CA-2012-119214,1/23/2012,1/27/2012,Standard Class,CW-11905,Carl Weiss,Home Office,Bozeman,Montana,United States,US,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392,2.74,Medium,4,Yes
33334,CA-2012-119214,1/23/2012,1/27/2012,Standard Class,CW-11905,Carl Weiss,Home Office,Bozeman,Montana,United States,US,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,14.62,2,0,6.8714,0.37,Medium,4,Yes
31786,CA-2011-133753,6/9/2011,6/13/2011,Second Class,CW-11905,Carl Weiss,Home Office,Huntsville,Texas,United States,US,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,9.1,Medium,4,No
31787,CA-2011-133753,6/9/2011,6/13/2011,Second Class,CW-11905,Carl Weiss,Home Office,Huntsville,Texas,United States,US,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,6.82,Medium,4,No
31785,CA-2011-133753,6/9/2011,6/13/2011,Second Class,CW-11905,Carl Weiss,Home Office,Huntsville,Texas,United States,US,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994,0.78,Medium,4,No
35687,CA-2014-111556,11/21/2014,11/23/2014,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,United States,US,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0,327.5922,394.57,Critical,2,Yes
35686,CA-2014-111556,11/21/2014,11/23/2014,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,United States,US,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,0.2,-25.2956,73.19,Critical,2,Yes
35688,CA-2014-111556,11/21/2014,11/23/2014,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,United States,US,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0,19.3116,21.57,Critical,2,Yes
35685,CA-2014-111556,11/21/2014,11/23/2014,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,United States,US,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,7,0,22.4448,11.98,Critical,2,Yes
40734,CA-2014-107853,5/27/2014,6/1/2014,Standard Class,CD-11920,Carlos Daly,Consumer,Oceanside,California,United States,US,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,12.96,2,0,6.2208,0.98,Medium,5,No
36660,CA-2013-122014,12/30/2013,1/3/2014,Standard Class,CD-11920,Carlos Daly,Consumer,Wichita,Kansas,United States,US,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488,9.3,High,4,No
36659,CA-2013-122014,12/30/2013,1/3/2014,Standard Class,CD-11920,Carlos Daly,Consumer,Wichita,Kansas,United States,US,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904,4.32,High,4,No
32096,CA-2012-101910,11/27/2012,12/3/2012,Standard Class,CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,United States,US,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745,34.56,Low,6,Yes
35776,CA-2011-147235,3/24/2011,3/28/2011,Standard Class,CD-11920,Carlos Daly,Consumer,New York City,New York,United States,US,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0,11.703,1.85,High,4,No
33768,US-2013-135923,1/22/2013,1/28/2013,Standard Class,CM-11935,Carlos Meador,Consumer,Fayetteville,North Carolina,United States,US,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,0.2,-67.6704,30.21,Medium,6,No
33769,US-2013-135923,1/22/2013,1/28/2013,Standard Class,CM-11935,Carlos Meador,Consumer,Fayetteville,North Carolina,United States,US,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864,5.3,Medium,6,No
33767,US-2013-135923,1/22/2013,1/28/2013,Standard Class,CM-11935,Carlos Meador,Consumer,Fayetteville,North Carolina,United States,US,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,8,0.2,4.2816,0.73,Medium,6,No
39038,CA-2012-147816,9/24/2012,9/26/2012,Second Class,CM-11935,Carlos Meador,Consumer,Tucson,Arizona,United States,US,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17,5.12,High,2,No
38620,US-2014-126053,12/6/2014,12/9/2014,First Class,CS-11950,Carlos Soltero,Consumer,New York City,New York,United States,US,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,4.44,Medium,3,No
38621,US-2014-126053,12/6/2014,12/9/2014,First Class,CS-11950,Carlos Soltero,Consumer,New York City,New York,United States,US,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0,4.536,1.77,Medium,3,No
40908,CA-2014-144365,10/25/2014,10/31/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Jackson,Mississippi,United States,US,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4,0,5.256,1.11,Low,6,No
31875,CA-2014-118640,7/21/2014,7/27/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,United States,US,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,1.67,Medium,6,No
31876,CA-2014-118640,7/21/2014,7/27/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,United States,US,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148,0.48,Medium,6,No
40670,CA-2014-102820,5/8/2014,5/12/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Pasadena,California,United States,US,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,37.54,High,4,No
41006,CA-2013-161746,10/22/2013,10/28/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,29.78,Medium,6,Yes
41003,CA-2013-161746,10/22/2013,10/28/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,US,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,25.16,Medium,6,Yes
41005,CA-2013-161746,10/22/2013,10/28/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,US,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.5888,0.6,Medium,6,Yes
41004,CA-2013-161746,10/22/2013,10/28/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,US,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,0.09,Medium,6,Yes
33456,CA-2013-159737,9/4/2013,9/10/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,United States,US,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,0.64,Medium,6,No
36355,CA-2013-120796,4/4/2013,4/8/2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,0.7,-83.205,3.99,High,4,No
36717,US-2013-151827,4/1/2013,4/3/2013,Second Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361,21.38,Medium,2,Yes
36718,US-2013-151827,4/1/2013,4/3/2013,Second Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994,2.54,Medium,2,Yes
40564,CA-2012-151869,9/25/2012,9/25/2012,Same Day,CS-11950,Carlos Soltero,Consumer,Freeport,New York,United States,US,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388,14.11,High,0,No
40565,CA-2012-151869,9/25/2012,9/25/2012,Same Day,CS-11950,Carlos Soltero,Consumer,Freeport,New York,United States,US,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,2.25,High,0,No
34598,US-2011-159926,11/18/2011,11/22/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.964,6,0.4,-107.9928,21.97,High,4,No
34599,US-2011-159926,11/18/2011,11/22/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,8.88,High,4,No
34597,US-2011-159926,11/18/2011,11/22/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,1,0.2,-16.3183,6.89,High,4,No
34596,US-2011-159926,11/18/2011,11/22/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,-40.7976,4.98,High,4,No
34600,US-2011-159926,11/18/2011,11/22/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,3,0.7,-1.4256,0.34,High,4,No
34046,US-2011-141257,6/8/2011,6/14/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Seattle,Washington,United States,US,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,45.52,Medium,6,No
39167,CA-2014-122112,9/26/2014,9/30/2014,Standard Class,CA-11965,Carol Adams,Corporate,Lakewood,Ohio,United States,US,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624,1.18,Medium,4,No
34130,CA-2014-134649,1/27/2014,2/1/2014,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,United States,US,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,7,0,4.1769,1.62,Medium,5,No
34131,CA-2014-134649,1/27/2014,2/1/2014,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,United States,US,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,0.12,Medium,5,No
37824,CA-2013-157791,12/24/2013,12/29/2013,Second Class,CA-11965,Carol Adams,Corporate,Warwick,Rhode Island,United States,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0,899.982,223.21,Medium,5,No
35583,CA-2012-105690,11/21/2012,11/26/2012,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,United States,US,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,47.05,Medium,5,No
35581,CA-2012-105690,11/21/2012,11/26/2012,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,United States,US,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116,9.48,Medium,5,No
35582,CA-2012-105690,11/21/2012,11/26/2012,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,United States,US,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474,0.18,Medium,5,No
38942,CA-2012-161452,4/5/2012,4/11/2012,Standard Class,CA-11965,Carol Adams,Corporate,Los Angeles,California,United States,US,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,112.94,Low,6,No
39447,CA-2011-167997,1/27/2011,1/30/2011,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,United States,US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,24.59,High,3,No
39446,CA-2011-167997,1/27/2011,1/30/2011,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,United States,US,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196,1.39,High,3,No
38395,CA-2014-144596,11/7/2014,11/11/2014,Standard Class,CD-11980,Carol Darley,Consumer,New York City,New York,United States,US,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,9,0,149.9112,42.06,High,4,No
31976,US-2014-119438,3/19/2014,3/24/2014,Standard Class,CD-11980,Carol Darley,Consumer,Tyler,Texas,United States,US,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,29.07,High,5,No
31975,US-2014-119438,3/19/2014,3/24/2014,Standard Class,CD-11980,Carol Darley,Consumer,Tyler,Texas,United States,US,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,12.53,High,5,No
31974,US-2014-119438,3/19/2014,3/24/2014,Standard Class,CD-11980,Carol Darley,Consumer,Tyler,Texas,United States,US,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,3.11,High,5,No
31973,US-2014-119438,3/19/2014,3/24/2014,Standard Class,CD-11980,Carol Darley,Consumer,Tyler,Texas,United States,US,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,0.62,High,5,No
33190,CA-2013-100083,11/25/2013,11/30/2013,Standard Class,CD-11980,Carol Darley,Consumer,Medford,Oregon,United States,US,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745,1.97,Medium,5,No
33332,CA-2014-162481,9/26/2014,9/30/2014,Standard Class,CT-11995,Carol Triggs,Consumer,Rochester,Minnesota,United States,US,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943,22.14,High,4,No
33331,CA-2014-162481,9/26/2014,9/30/2014,Standard Class,CT-11995,Carol Triggs,Consumer,Rochester,Minnesota,United States,US,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0,3.8822,1.09,High,4,No
33981,CA-2014-137085,6/30/2014,7/7/2014,Standard Class,CT-11995,Carol Triggs,Consumer,Los Angeles,California,United States,US,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9,0.2,101.5794,14.47,Medium,7,Yes
34224,CA-2014-158106,6/5/2014,6/11/2014,Standard Class,CT-11995,Carol Triggs,Consumer,Apple Valley,Minnesota,United States,US,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0,2.5056,0.61,Medium,6,No
33538,US-2013-126893,11/27/2013,12/2/2013,Standard Class,CT-11995,Carol Triggs,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958,89.14,High,5,No
40172,US-2013-141264,8/14/2013,8/20/2013,Standard Class,CT-11995,Carol Triggs,Consumer,Irving,Texas,United States,US,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,5.21,Medium,6,No
40173,US-2013-141264,8/14/2013,8/20/2013,Standard Class,CT-11995,Carol Triggs,Consumer,Irving,Texas,United States,US,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,5.11,Medium,6,No
33533,CA-2012-145849,9/15/2012,9/17/2012,Second Class,CT-11995,Carol Triggs,Consumer,Indianapolis,Indiana,United States,US,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,0,8.2688,3.73,High,2,No
33532,CA-2012-145849,9/15/2012,9/17/2012,Second Class,CT-11995,Carol Triggs,Consumer,Indianapolis,Indiana,United States,US,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0,11.4516,0.49,High,2,No
35988,CA-2011-138681,12/20/2011,12/22/2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,US,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,54.19,High,2,No
35989,CA-2011-138681,12/20/2011,12/22/2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,US,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,31.28,High,2,No
35987,CA-2011-138681,12/20/2011,12/22/2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,US,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,13.22,High,2,No
35986,CA-2011-138681,12/20/2011,12/22/2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,US,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,9.74,High,2,No
35990,CA-2011-138681,12/20/2011,12/22/2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,US,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,0.49,High,2,No
37862,CA-2011-166086,5/7/2011,5/12/2011,Standard Class,CT-11995,Carol Triggs,Consumer,Lawrence,Massachusetts,United States,US,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496,74.39,High,5,No
37860,CA-2011-166086,5/7/2011,5/12/2011,Standard Class,CT-11995,Carol Triggs,Consumer,Lawrence,Massachusetts,United States,US,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,21.73,High,5,No
37859,CA-2011-166086,5/7/2011,5/12/2011,Standard Class,CT-11995,Carol Triggs,Consumer,Lawrence,Massachusetts,United States,US,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0,7.9086,2.87,High,5,No
37861,CA-2011-166086,5/7/2011,5/12/2011,Standard Class,CT-11995,Carol Triggs,Consumer,Lawrence,Massachusetts,United States,US,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.5056,1.46,High,5,No
31713,CA-2014-122105,6/25/2014,6/29/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Huntington Beach,California,United States,US,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984,7.48,Medium,4,No
39533,CA-2014-102204,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,United States,US,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0,246.07,Medium,5,No
39532,CA-2014-102204,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,United States,US,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,49.45,Medium,5,No
39531,CA-2014-102204,5/2/2014,5/7/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,United States,US,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.2,0.416,0.17,Medium,5,No
41084,CA-2014-144491,3/28/2014,4/2/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Houston,Texas,United States,US,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,0.32,-30.098,155.64,High,5,No
41085,CA-2014-144491,3/28/2014,4/2/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Houston,Texas,United States,US,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,43.19,High,5,No
41087,CA-2014-144491,3/28/2014,4/2/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Houston,Texas,United States,US,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,0.3,-66.3916,22.73,High,5,No
41086,CA-2014-144491,3/28/2014,4/2/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,Houston,Texas,United States,US,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,39.992,1,0.2,6.9986,7.47,High,5,No
39116,CA-2014-150469,1/27/2014,1/31/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,San Francisco,California,United States,US,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0,5.6832,1,Medium,4,No
35494,US-2013-161683,12/4/2013,12/9/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688,13.21,Medium,5,No
35495,US-2013-161683,12/4/2013,12/9/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536,1.42,Medium,5,No
32824,CA-2013-122392,7/23/2013,7/28/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,United States,US,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488,1.18,Medium,5,No
32823,CA-2013-122392,7/23/2013,7/28/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,United States,US,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.2,0.364,0.28,Medium,5,No
33479,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0,1159.9855,286.44,Medium,4,No
33478,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,36.63,Medium,4,No
33480,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945,17.79,Medium,4,No
33481,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,FUR-FU-10001940,Furniture,Furnishings,Staples,63.68,8,0,28.0192,4.13,Medium,4,No
33476,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,3.59,Medium,4,No
33477,CA-2013-128818,5/8/2013,5/12/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,US,East,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0,22.2,1.06,Medium,4,No
33172,US-2013-112977,3/11/2013,3/17/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,Long Beach,New York,United States,US,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-22.098,10.83,Medium,6,No
39850,US-2014-102904,11/14/2014,11/21/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,Decatur,Alabama,United States,US,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92,8,0,23.992,31.69,Low,7,No
40578,US-2014-152898,9/12/2014,9/16/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,Richmond,Virginia,United States,US,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37,8.02,High,4,No
36567,CA-2014-144484,9/12/2014,9/12/2014,Same Day,CB-12025,Cassandra Brandow,Consumer,San Francisco,California,United States,US,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848,106.72,High,0,No
36566,CA-2014-144484,9/12/2014,9/12/2014,Same Day,CB-12025,Cassandra Brandow,Consumer,San Francisco,California,United States,US,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0,11.6496,2.42,High,0,No
35448,CA-2014-100160,9/8/2014,9/12/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685,4.51,High,4,No
